"organization","key","name","qualifier","visibility","lastAnalysisDate","revision"
"gboticario","1e1bccd7-466d-4410-ac75-e65081836836","order-integrator","TRK","private","2024-01-10T20:27:18+0100","8f140ed3813792fb2f6b73387d22a93723574024"
"gboticario","pl-plataforma-logistica-order-ops","order-ops","TRK","private","2024-06-24T15:14:42+0200","cecc44867d29eacd8478a2a638ab6bc5652053c8"
"gboticario","order-return","order-return","TRK","private","2024-06-10T22:19:37+0200","9fbb177a9cff3ea0148b4ad2891f66391d081494"
"gboticario","{{parameters.sonarProjectId}}","{{parameters.sonarProjectId}}","TRK","private","2022-12-20T02:39:49+0100","c29eb96a761acd8831b8f6fecb2d2eb215a88612"
"gboticario","65ef7fc1-95da-418d-b970-3e4337dd0550","partner-integration","TRK","private","2024-05-16T20:47:19+0200","3da73f9c89eec212c06981953f7572653683b42d"
"gboticario","pl-plataforma-logistica-partner-orchestrator","partner-orchestrator","TRK","private","2024-03-18T13:31:18+0100","940016af279da5ec94d3d6ac12dca3c6b2a64bf7"
"gboticario","payment-authorization-pix","payment-authorization-pix","TRK","private",,
"gboticario","-payment-gateway-card-provider-api","-payment-gateway-card-provider-api","TRK","private","2024-02-21T14:27:19+0100","ddf1024503db1fff1e25f1a2497f3c91b6c4a8dc"
"gboticario","oGgXJinCOjtJsDfoLFZuOPrTmLQKRr","PCSO-Planejamento","TRK","private","2022-12-28T18:36:57+0100","a6343cade7146c5b214e256cb6ba745a9b3dee06"
"gboticario","alquimia-template-typescript","pdd-template-typescript","TRK","private",,
"gboticario","ped-agendamento-de-visitas-bot-convite-agendamento-visitas","ped-agendamento-de-visitas-bot-convite-agendamento-visitas","TRK","private","2024-05-27T23:29:12+0200","aa69de83ed14acf8528e3e51c1c10ebeafbcb0cb"
"gboticario","ped-cadastro-materiais-integracao-sap-plm","ped-cadastro-materiais-integracao-sap-plm","TRK","private","2024-05-29T21:49:37+0200","2ea53c87230812f4b346e53ce0684d13e5d6054a"
"gboticario","ped-cosmos-backend-cosmos","ped-cosmos-backend-cosmos","TRK","private","2024-06-24T18:24:01+0200","1596a7a03f8bcc4ca573cc2f4ca2abd4e2cf5443"
"gboticario","ped-cosmos-frontend-cosmos","ped-cosmos-frontend-cosmos","TRK","private","2024-06-24T19:51:47+0200","ddb427aaabf27a6ecefbafc2623c03774427244d"
"gboticario","ped-cosmos-integrador-sap","ped-cosmos-integrador-sap","TRK","private","2024-06-24T21:38:26+0200","d5531bb027ccfa4fe8203c13139a71b94b11cdd4"
"gboticario","ped-cosmos-middleware-regulatorio-service","ped-cosmos-middleware-regulatorio-service","TRK","private","2024-06-24T21:45:51+0200","24645990475b834bf92487b43abbfcc40299ca2c"
"gboticario","ped-cosmos-poc-lambda-bigquery","ped-cosmos-poc-lambda-bigquery","TRK","private","2024-06-24T22:24:07+0200","7d88cd35017111528e3f6aeead19739c366c2ee7"
"gboticario","ped-cronopp-cronopp-integracao-lims-scheduler","ped-cronopp-cronopp-integracao-lims-scheduler","TRK","private","2024-05-10T16:56:52+0200","2a2a75fcbcfe2557d89eb2f2219c969cafe751d3"
"gboticario","ped-deeper-api-deeper-principal-core","ped-deeper-api-deeper-principal-core","TRK","private","2024-06-24T22:29:32+0200","a9533fca9d87adc3a2082a7e4dbc8cbe61e52a80"
"gboticario","ped-deeper-api-deeper-principal-services","ped-deeper-api-deeper-principal-services","TRK","private","2024-01-23T22:45:53+0100","628ad3052e0853c7d0eb90569a29c8748616d15f"
"gboticario","ped-deeper-deeper-backend","ped-deeper-deeper-backend","TRK","private",,
"gboticario","ped-deeper-readjustment-control","ped-deeper-readjustment-control","TRK","private","2024-06-21T13:29:25+0200","51b5cfe31c7c76c6653651c0a84401cf524502d7"
"gboticario","ped-devops-control-office-hours-resources","ped-devops-control-office-hours-resources","TRK","private","2024-04-25T06:26:26+0200","d2f6eb18fcf04fc40d89e6ef68236614758d3f6a"
"gboticario","ped-formulacao-back","ped-formulacao-back","TRK","private","2024-05-27T23:31:00+0200","696c5dda1b04d3106a113025de241c94e75cb3c7"
"gboticario","ped-formulacao-ped-cosmos-regulatorio-docs","ped-formulacao-ped-cosmos-regulatorio-docs","TRK","private",,
"gboticario","ped-full-potential-control-tower","ped-full-potential-control-tower","TRK","private",,
"gboticario","ped-full-potential-painel-controle","ped-full-potential-painel-controle","TRK","private",,
"gboticario","ped-galeriaped-tour-audiodescricao","ped-galeriaped-tour-audiodescricao","TRK","private","2023-05-17T23:14:34+0200","0b3e8cf3d4dc7d7f08ab9617c07cb7bd4cf21e8c"
"gboticario","ped-industrial-sap-integracoes-sap-integrator","ped-industrial-sap-integracoes-sap-integrator","TRK","private","2023-11-08T21:28:56+0100","ae1839d4e8be7dc3bbf68c9b00d83e8fad808597"
"gboticario","ped-integracao-integracao-industrial-pims","ped-integracao-integracao-industrial-pims","TRK","private","2023-03-15T19:59:17+0100","5be873232bfb9048b50c73a5cd0253b7fc52dbc6"
"gboticario","ped-jdc-prisma-core-service","ped-jdc-prisma-core-service","TRK","private","2024-06-24T21:44:08+0200","80f536936403a26c432a96eeb629624c2077af07"
"gboticario","ped-jdc-prisma-product-consumer","ped-jdc-prisma-product-consumer","TRK","private","2024-06-24T15:42:19+0200","950a38b0764fbf0ef757d09f5adb492973f85862"
"gboticario","ped-jdc-prisma-product-versions-service","ped-jdc-prisma-product-versions-service","TRK","private","2024-06-24T20:10:26+0200","f5d6721fb7d11d0ec5258008795b44ce3e03cd09"
"gboticario","ped-lori-dashlori","ped-lori-dashlori","TRK","private","2024-06-04T16:19:22+0200","867dd6b04e3022d7ee44967a295e983458404338"
"gboticario","ped-lori-dashlori-api","ped-lori-dashlori-api","TRK","private","2024-06-12T15:32:15+0200","894718428c55b45a00a4fe8874b87318f999457a"
"gboticario","ped-lori-lori-automated-tests","ped-lori-lori-automated-tests","TRK","private",,
"gboticario","ped-mes-apriso-mes-integrator-serverless","ped-mes-apriso-mes-integrator-serverless","TRK","private","2024-06-24T18:50:33+0200","4511d4fe5d1db4940376f26b6c8f2374ffcca7d5"
"gboticario","ped-meucarrogb-frontapp","ped-meucarrogb-frontapp","TRK","private",,
"gboticario","ped-mvp-plm-mentoria-formulacao","ped-mvp-plm-mentoria-formulacao","TRK","private","2024-03-20T17:43:07+0100","1efdae3c4cd896e2b8f3186a413de83abfc66ce4"
"gboticario","ped-opcenter-master-recipe","ped-opcenter-master-recipe","TRK","private","2024-05-09T23:09:36+0200","d268ba58123172dfd6c479412a2a30dec984e05f"
"gboticario","ped-opcenter-master-reciper-v2","ped-opcenter-master-reciper-v2","TRK","private","2024-05-13T20:32:13+0200","8913fc2832f0c8e43de26f5695add35664dae70d"
"gboticario","ped-poc-plm-login-sso-autentication","ped-poc-plm-login-sso-autentication","TRK","private","2024-02-15T02:33:05+0100","6fb0ee682f900a2ec5e96581e17fa71c7b40a240"
"gboticario","ped-portal-de-fornecedores-api-fornecedores-portal-fornecedores","ped-portal-de-fornecedores-api-fornecedores-portal-fornecedores","TRK","private","2024-05-06T22:29:08+0200","911e7a1ae382ae96e358afb0c91dfe1ca5707af0"
"gboticario","ped-qrcode-frontend-qgb-front","ped-qrcode-frontend-qgb-front","TRK","private","2024-06-24T22:37:10+0200","33a19915dfa3ef65eda77a7094b1a3dd66eab1a2"
"gboticario","ped-qrgb-back-qrgb-backend","ped-qrgb-back-qrgb-backend","TRK","private","2024-06-24T22:34:20+0200","6719914869b0ce9eb8ab18dfeba27a92203afc7c"
"gboticario","ped-qualidade-cpsr-back-core-laudo-cpsr","ped-qualidade-cpsr-back-core-laudo-cpsr","TRK","private","2024-06-21T16:00:10+0200","fdc7f643e1f8f7c7103a386b3e643bfa103d0890"
"gboticario","ped-qualidade-cpsr-laudo-cpsr-front","ped-qualidade-cpsr-laudo-cpsr-front","TRK","private","2024-06-19T23:13:24+0200","82ae44728ed0fc8c0ebdbab15c34bcf3b49d910d"
"gboticario","ped-qualidade-lims-lims-integrator-serverless","ped-qualidade-lims-lims-integrator-serverless","TRK","private","2024-06-13T20:02:30+0200","90d4d60dd67e4a328361ff5178fc543b8c2e5a54"
"gboticario","ped-s4-tech-btp-mm-testelabres","ped-s4-tech-btp-mm-testelabres","TRK","private",,
"gboticario","ped-sap-ibp-planning-integrador-ibp","ped-sap-ibp-planning-integrador-ibp","TRK","private",,
"gboticario","ped-sap-ibp-planning-resources","ped-sap-ibp-planning-resources","TRK","private",,
"gboticario","ped-sap-ibp-planning-sapibp-glue-scripts","ped-sap-ibp-planning-sapibp-glue-scripts","TRK","private",,
"gboticario","ped-uc4-ferramentas-uc4-slack-bot","ped-uc4-ferramentas-uc4-slack-bot","TRK","private","2024-03-21T20:34:15+0100","8e89d008b31c3e1178100f5ef2a01c4f98e7219c"
"gboticario","pf-moozbox-niquel-lib","pf-moozbox-niquel-lib","TRK","private",,
"gboticario","franq-pgi-absorcao","PGI-Absorcao-Backend","TRK","private","2024-02-23T13:57:56+0100","70313ebf09798521af240f5cf55ce6e0c46c1430"
"gboticario","franq-pgi-botiexpert-pgi","PGI-BotiExpert-Backend","TRK","private","2024-02-19T18:27:44+0100","f85b5888ff6d6e84e0f65f6a04b62c84d91b4543"
"gboticario","pgi-frontend","PGI-Frontend","TRK","private","2023-12-19T15:09:34+0100","c987ba6067183e4c0165ce45a1a35db54ac11b77"
"gboticario","-plataforma-integracoes-proxy-headers-inventory-script","-plataforma-integracoes-proxy-headers-inventory-script","TRK","private",,
"gboticario","plat-dados-antifraude-marketplace-3p","plat-dados-antifraude-marketplace-3p","TRK","private",,
"gboticario","plat-dados-arquitetura-de-dados-dag-factory","plat-dados-arquitetura-de-dados-dag-factory","TRK","private",,
"gboticario","plat-dados-arquitetura-de-dados-metadados-portal-bigquery","plat-dados-arquitetura-de-dados-metadados-portal-bigquery","TRK","private",,
"gboticario","plat-dados-arquitetura-de-dados-microservices-documentation","plat-dados-arquitetura-de-dados-microservices-documentation","TRK","private",,
"gboticario","plat-dados-base-conhecimento-plataforma-dados-docs","plat-dados-base-conhecimento-plataforma-dados-docs","TRK","private",,
"gboticario","plat-dados-bridge-bridge-service","plat-dados-bridge-bridge-service","TRK","private",,
"gboticario","plat-dados-bundle-service","plat-dados-bundle-service","TRK","private",,
"gboticario","plat-dados-cloud-metrics-dataplat-cloudmetrics","plat-dados-cloud-metrics-dataplat-cloudmetrics","TRK","private",,
"gboticario","plat-dados-consumer-consumer-hub-eventos","plat-dados-consumer-consumer-hub-eventos","TRK","private",,
"gboticario","plat-dados-dataout-dataplat-dataout","plat-dados-dataout-dataplat-dataout","TRK","private",,
"gboticario","plat-dados-dataout-paginado-dataplat-dataout-paginado","plat-dados-dataout-paginado-dataplat-dataout-paginado","TRK","private",,
"gboticario","plat-dados-dataplat-aecore-dataplat-aecore-analytics","plat-dados-dataplat-aecore-dataplat-aecore-analytics","TRK","private",,
"gboticario","plat-dados-dataplat-github-data-fetcher-dataplat-github-data-fetcher","plat-dados-dataplat-github-data-fetcher-dataplat-github-data-fetcher","TRK","private",,
"gboticario","plat-dados-dataplat-lifecycle-service-dataplat-lifecycle","plat-dados-dataplat-lifecycle-service-dataplat-lifecycle","TRK","private",,
"gboticario","plat-dados-dataplat-microservice-access-dataplat-microservices-access","plat-dados-dataplat-microservice-access-dataplat-microservices-access","TRK","private",,
"gboticario","plat-dados-dataplat-pocs-dataplat-poc","plat-dados-dataplat-pocs-dataplat-poc","TRK","private",,
"gboticario","plat-dados-dataplat-products-chatgb-dataplat-products-chatgb-mvp","plat-dados-dataplat-products-chatgb-dataplat-products-chatgb-mvp","TRK","private",,
"gboticario","plat-dados-dataplat-products-chatgb-ia-day","plat-dados-dataplat-products-chatgb-ia-day","TRK","private",,
"gboticario","plat-dados-dataplat-products-chatgb-vector-search","plat-dados-dataplat-products-chatgb-vector-search","TRK","private",,
"gboticario","plat-dados-dataplat-products-docs-ajuda-dataplatprod","plat-dados-dataplat-products-docs-ajuda-dataplatprod","TRK","private",,
"gboticario","plat-dados-dataplat-products-ingestion-dataplat-products-ingestion-files","plat-dados-dataplat-products-ingestion-dataplat-products-ingestion-files","TRK","private",,
"gboticario","plat-dados-dataplat-products-ingestion-dataplat-products-ingestion-solid","plat-dados-dataplat-products-ingestion-dataplat-products-ingestion-solid","TRK","private",,
"gboticario","plat-dados-dataplat-products-microservices-dataplat-products-microservices-access-tableau","plat-dados-dataplat-products-microservices-dataplat-products-microservices-access-tableau","TRK","private",,
"gboticario","plat-dados-dataplat-products-microservices-dataplat-products-microservices-gat","plat-dados-dataplat-products-microservices-dataplat-products-microservices-gat","TRK","private",,
"gboticario","plat-dados-dataplat-products-microservices-dataplat-products-microservices-gdm","plat-dados-dataplat-products-microservices-dataplat-products-microservices-gdm","TRK","private",,
"gboticario","plat-dados-dataplat-products-microservices-dataplat-products-microservices-rep","plat-dados-dataplat-products-microservices-dataplat-products-microservices-rep","TRK","private",,
"gboticario","plat-dados-dataplat-products-microservices-dpp-ms-arqninja","plat-dados-dataplat-products-microservices-dpp-ms-arqninja","TRK","private",,
"gboticario","plat-dados-dataplat-products-microservices-dpp-ms-cross","plat-dados-dataplat-products-microservices-dpp-ms-cross","TRK","private",,
"gboticario","plat-dados-dataplat-products-microservices-dpp-ms-process","plat-dados-dataplat-products-microservices-dpp-ms-process","TRK","private",,
"gboticario","plat-dados-dataplat-products-microservices-dpp-ms-requests","plat-dados-dataplat-products-microservices-dpp-ms-requests","TRK","private",,
"gboticario","plat-dados-dataplat-products-microservices-dpp-ms-table-management","plat-dados-dataplat-products-microservices-dpp-ms-table-management","TRK","private",,
"gboticario","plat-dados-dataplat-products-portal-dataplat-products-portal-ajuda","plat-dados-dataplat-products-portal-dataplat-products-portal-ajuda","TRK","private",,
"gboticario","plat-dados-dataplat-products-repositories-dataplat-products-observability","plat-dados-dataplat-products-repositories-dataplat-products-observability","TRK","private",,
"gboticario","plat-dados-dataplat-products-repositories-dataplat-products-packages","plat-dados-dataplat-products-repositories-dataplat-products-packages","TRK","private",,
"gboticario","plat-dados-dataplat-products-repositories-dataplat-products-wiki","plat-dados-dataplat-products-repositories-dataplat-products-wiki","TRK","private",,
"gboticario","plat-dados-dataplat-tableau-api-tableau","plat-dados-dataplat-tableau-api-tableau","TRK","private",,
"gboticario","plat-dados-data-science-ai-beauty-genius","plat-dados-data-science-ai-beauty-genius","TRK","private",,
"gboticario","plat-dados-data-science-ds-fds-cob-perfil-digital","plat-dados-data-science-ds-fds-cob-perfil-digital","TRK","private",,
"gboticario","plat-dados-data-science-ds-fds-crd-loss-given-default","plat-dados-data-science-ds-fds-crd-loss-given-default","TRK","private",,
"gboticario","plat-dados-data-science-ds-fds-crd-originacao-hibrida","plat-dados-data-science-ds-fds-crd-originacao-hibrida","TRK","private",,
"gboticario","plat-dados-data-science-ds-vd-boti-vdf-auto-inicio-ci","plat-dados-data-science-ds-vd-boti-vdf-auto-inicio-ci","TRK","private",,
"gboticario","plat-dados-data-science-gbai-backend","plat-dados-data-science-gbai-backend","TRK","private",,
"gboticario","plat-dados-data-science-genai-franqueados-backend","plat-dados-data-science-genai-franqueados-backend","TRK","private",,
"gboticario","plat-dados-gcp-composer-prd-dataplat-airflow-base","plat-dados-gcp-composer-prd-dataplat-airflow-base","TRK","private",,
"gboticario","plat-dados-github-classifier-repositories-backup","plat-dados-github-classifier-repositories-backup","TRK","private",,
"gboticario","plat-dados-github-runner-dataplat-github-runner","plat-dados-github-runner-dataplat-github-runner","TRK","private",,
"gboticario","plat-dados-iara-code","plat-dados-iara-code","TRK","private",,
"gboticario","plat-dados-infraestrutura-base","plat-dados-infraestrutura-base","TRK","private",,
"gboticario","plat-dados-infraestrutura-data-shared","plat-dados-infraestrutura-data-shared","TRK","private",,
"gboticario","plat-dados-looker-projects-api","plat-dados-looker-projects-api","TRK","private",,
"gboticario","plat-dados-looker-smtc-vsch08-canais-nao-proprietarios-b2b","plat-dados-looker-smtc-vsch08-canais-nao-proprietarios-b2b","TRK","private",,
"gboticario","plat-dados-poc-poc-google-dataform","plat-dados-poc-poc-google-dataform","TRK","private",,
"gboticario","plat-dados-poc-poc-google-dataform-b","plat-dados-poc-poc-google-dataform-b","TRK","private",,
"gboticario","plat-dados-pocs-xops-lab-esteiras-modulos","plat-dados-pocs-xops-lab-esteiras-modulos","TRK","private",,
"gboticario","plat-dados-validador-dados-checks","plat-dados-validador-dados-checks","TRK","private",,
"gboticario","plat-dados-validador-dados-dataplat-validador-dados","plat-dados-validador-dados-dataplat-validador-dados","TRK","private",,
"gboticario","plat-dados-validador-dados-dataplat-validador-dados-checks","plat-dados-validador-dados-dataplat-validador-dados-checks","TRK","private",,
"gboticario","plat-eng-alquimia-actions-cd-frontend-fiori","plat-eng-alquimia-actions-cd-frontend-fiori","TRK","private",,
"gboticario","plat-eng-alquimia-actions-ci-sonarcloud","plat-eng-alquimia-actions-ci-sonarcloud","TRK","private",,
"gboticario","plat-eng-alquimia-actions-tf-pre-commit","plat-eng-alquimia-actions-tf-pre-commit","TRK","private",,
"gboticario","plat-eng-alquimia-alq-test","plat-eng-alquimia-alq-test","TRK","private",,
"gboticario","plat-eng-alquimia-alquimia-playground-k8s-resources","plat-eng-alquimia-alquimia-playground-k8s-resources","TRK","private",,
"gboticario","plat-eng-alquimia-alquimia-template-create-techdocs","plat-eng-alquimia-alquimia-template-create-techdocs","TRK","private",,
"gboticario","plat-eng-alquimia-alquimia-template-doc-generator","plat-eng-alquimia-alquimia-template-doc-generator","TRK","private",,
"gboticario","plat-eng-alquimia-api-aws-info","plat-eng-alquimia-api-aws-info","TRK","private","2024-06-24T23:15:40+0200","1089080ad27006c4b52bd4b6824398ccfc68fc6d"
"gboticario","plat-eng-alquimia-argocd-subscriber-secrets","plat-eng-alquimia-argocd-subscriber-secrets","TRK","private","2024-06-25T00:53:17+0200","dfbc2f0091a5642c9e2454481dd754c988a691be"
"gboticario","plat-eng-alquimia-automation","plat-eng-alquimia-automation","TRK","private","2024-06-24T14:07:35+0200","aee3febc2420a297e06abe1a685dba48e0f952bb"
"gboticario","plat-eng-alquimia-auto-service-actions","plat-eng-alquimia-auto-service-actions","TRK","private",,
"gboticario","plat-eng-alquimia-checks-api","plat-eng-alquimia-checks-api","TRK","private","2024-06-20T21:16:03+0200","b9a822fc9329f797f5b4d16a80009aa98bb28d84"
"gboticario","plat-eng-alquimia-cloudsearch-connector","plat-eng-alquimia-cloudsearch-connector","TRK","private","2024-06-24T09:34:10+0200","2d8a5bb4df729f010f2c2d778e703a2476c23b20"
"gboticario","plat-eng-alquimia-cloudsearch-listener","plat-eng-alquimia-cloudsearch-listener","TRK","private","2024-06-24T10:04:21+0200","6afabd97869757e0925e4c723461bd9a20d2f187"
"gboticario","plat-eng-alquimia-configuration-observability-oss","plat-eng-alquimia-configuration-observability-oss","TRK","private","2024-02-27T18:32:35+0100","4d7dac5b540ffd957739c2b6def0d019e81911c7"
"gboticario","plat-eng-alquimia-create","plat-eng-alquimia-create","TRK","private",,
"gboticario","plat-eng-alquimia-custom-actions","plat-eng-alquimia-custom-actions","TRK","private","2024-03-19T13:43:25+0100","c4d27ff0ebc8ad7e0b4498b3e4ab1f49386d6136"
"gboticario","plat-eng-alquimia-custom-metrics","plat-eng-alquimia-custom-metrics","TRK","private","2024-06-17T03:24:49+0200","4d0412a3549d3290a2b1e2484730e5de7ba1e45f"
"gboticario","plat-eng-alquimia-entities-api","plat-eng-alquimia-entities-api","TRK","private","2024-06-24T10:11:23+0200","bf799c620c1e88bbf1f06080a4b6db9df0443df4"
"gboticario","plat-eng-alquimia-fastify-lint-demo","plat-eng-alquimia-fastify-lint-demo","TRK","private","2024-03-15T23:11:08+0100","5e02f4c3b45a4f191e41a9a0a757e9fe7160c32c"
"gboticario","plat-eng-alquimia-fastify-lint-demo-services","plat-eng-alquimia-fastify-lint-demo-services","TRK","private",,
"gboticario","plat-eng-alquimia-front-query-testealq","plat-eng-alquimia-front-query-testealq","TRK","private",,
"gboticario","plat-eng-alquimia-github-iam-subscriber","plat-eng-alquimia-github-iam-subscriber","TRK","private","2024-06-04T12:55:48+0200","5010d885d0fd551494c68bcfb0462dc79300e8e5"
"gboticario","plat-eng-alquimia-github-remediation-process","plat-eng-alquimia-github-remediation-process","TRK","private","2024-06-06T19:34:09+0200","8b9e6de6c9cd777535017396e0af34ad495f9116"
"gboticario","plat-eng-alquimia-github-webhook-dispatcher","plat-eng-alquimia-github-webhook-dispatcher","TRK","private","2024-06-24T11:28:35+0200","d8f7797fb0aae419e6a6511bd11d1ea17d766243"
"gboticario","plat-eng-alquimia-infra-resources","plat-eng-alquimia-infra-resources","TRK","private",,
"gboticario","plat-eng-alquimia-nest-demo","plat-eng-alquimia-nest-demo","TRK","private",,
"gboticario","plat-eng-alquimia-nestj-demo","plat-eng-alquimia-nestj-demo","TRK","private","2024-03-15T23:16:40+0100","6ed4f314c4794e6cc78e4f7138cb5376800dcb27"
"gboticario","plat-eng-alquimia-notificator","plat-eng-alquimia-notificator","TRK","private","2024-06-06T00:27:16+0200","afcfb5e46771f9e8d8087c61dc52788fd9542772"
"gboticario","plat-eng-alquimia-npm-packages","plat-eng-alquimia-npm-packages","TRK","private",,
"gboticario","plat-eng-alquimia-opentelemetry-collector-contrib","plat-eng-alquimia-opentelemetry-collector-contrib","TRK","private","2024-04-02T16:40:39+0200","2fc0b9db2984bbcaa6546c3497212aa219b1d0c5"
"gboticario","plat-eng-alquimia-otel-gha","plat-eng-alquimia-otel-gha","TRK","private","2024-04-10T18:47:52+0200","9f825b795bfdf1b2e6dcebe3e16d7c1e99b7aae9"
"gboticario","plat-eng-alquimia-playground","plat-eng-alquimia-playground","TRK","private",,
"gboticario","plat-eng-alquimia-sls-jobs","plat-eng-alquimia-sls-jobs","TRK","private","2024-06-24T05:54:41+0200","8d9f856d62787e5dcf520614f24209aa9e824323"
"gboticario","plat-eng-alquimia-system-catalog-synk-bq","plat-eng-alquimia-system-catalog-synk-bq","TRK","private",,
"gboticario","plat-eng-alquimia-template-create-techdocs","plat-eng-alquimia-template-create-techdocs","TRK","private",,
"gboticario","plat-eng-alquimia-template-python-resources","plat-eng-alquimia-template-python-resources","TRK","private",,
"gboticario","plat-eng-alquimia-template-typescript-poly","plat-eng-alquimia-template-typescript-poly","TRK","private",,
"gboticario","plat-eng-alquimia-teste-de-catalogo","plat-eng-alquimia-teste-de-catalogo","TRK","private",,
"gboticario","plat-eng-alquimia-test-envset-05","plat-eng-alquimia-test-envset-05","TRK","private",,
"gboticario","plat-eng-alquimia-teste-revert","plat-eng-alquimia-teste-revert","TRK","private","2023-12-22T04:27:40+0100","906507f8f08e7592e176ad90f8cc5c3c6a8514c0"
"gboticario","plat-eng-alquimia-test-no-envset","plat-eng-alquimia-test-no-envset","TRK","private",,
"gboticario","plat-eng-alquimia-thanos","plat-eng-alquimia-thanos","TRK","private","2024-06-25T01:25:55+0200","1e51de711f32ec65ce925c3fb953c09feb83396a"
"gboticario","plat-eng-alquimia-validacao-custodian","plat-eng-alquimia-validacao-custodian","TRK","private","2024-06-07T21:11:33+0200","d1277d1ff8be5aa14f0a449d6c4073cfe3951581"
"gboticario","plat-eng-alquimia-valid-no-nr-no-argo-noenvset","plat-eng-alquimia-valid-no-nr-no-argo-noenvset","TRK","private",,
"gboticario","plat-eng-alquimia-valid-nr-argo-envset","plat-eng-alquimia-valid-nr-argo-envset","TRK","private","2024-03-19T18:59:11+0100","8bdbb132154b79cbc2545118310580101ce20016"
"gboticario","plat-eng-dataplat-products-docs-devops-db-maintenance","plat-eng-dataplat-products-docs-devops-db-maintenance","TRK","private",,
"gboticario","plat-eng-data-science-table-similarity","plat-eng-data-science-table-similarity","TRK","private",,
"gboticario","plat-eng-devops-mo-newrelic-change-full-user","plat-eng-devops-mo-newrelic-change-full-user","TRK","private","2024-06-21T23:26:34+0200","f12f42236083c066e4001a3f5683be7e8c7337ab"
"gboticario","plat-eng-devops-mo-newrelic-change-user-type","plat-eng-devops-mo-newrelic-change-user-type","TRK","private","2024-06-18T23:51:54+0200","90d8aefc9d84cf663e323d783f90d0d3a5fa6381"
"gboticario","plat-eng-devops-mo-newrelic-newrelic-projected-cost-prd","plat-eng-devops-mo-newrelic-newrelic-projected-cost-prd","TRK","private","2024-03-07T20:15:52+0100","90e3043c7609c937c13394d9a6a0e0df512d18d3"
"gboticario","plat-eng-devops-mo-newrelic-projected-cost-metrics","plat-eng-devops-mo-newrelic-projected-cost-metrics","TRK","private","2024-03-08T17:59:35+0100","14281ef7db8f0550784b0d34fd96a7bc89903e47"
"gboticario","plat-eng-finopping-backend-finopping","plat-eng-finopping-backend-finopping","TRK","private","2024-06-20T14:55:29+0200","baecb554149c0ba506d9bf2734c9f6bd01994098"
"gboticario","plat-eng-finopping-data-processing","plat-eng-finopping-data-processing","TRK","private","2024-06-20T14:08:27+0200","9e5831da5a4bd46a97bfdecf326b3a59c96cc100"
"gboticario","plat-eng-finopping-integration-alquimia","plat-eng-finopping-integration-alquimia","TRK","private","2024-05-16T20:13:55+0200","61a2a937731f5a4760a03ab110493955dffea3fd"
"gboticario","plat-eng-finopping-resource-cost-keys","plat-eng-finopping-resource-cost-keys","TRK","private","2023-11-27T13:00:16+0100","306ce3337ef7217e7c678efb2d3f3598f6d5d808"
"gboticario","plat-eng-finopping-resource-metrics","plat-eng-finopping-resource-metrics","TRK","private","2023-12-13T23:57:59+0100","7e6326cbd2cdd3a0c799f13e5b2264d90a174cdb"
"gboticario","plat-eng-github-integrations-teste-123r","plat-eng-github-integrations-teste-123r","TRK","private","2024-05-30T16:29:06+0200","c352827a47f5c72e35b69376f156b36f7162d184"
"gboticario","plat-eng-guidelines-api-restful","plat-eng-guidelines-api-restful","TRK","private",,
"gboticario","plat-eng-hub-eventos-kafka-tools-cmak","plat-eng-hub-eventos-kafka-tools-cmak","TRK","private","2024-01-17T21:45:04+0100","e7f55e1a47c52b8093442465b881d0073ad79012"
"gboticario","plat-eng-hub-eventos-kafka-tools-cruise-control","plat-eng-hub-eventos-kafka-tools-cruise-control","TRK","private","2024-02-29T14:54:12+0100","eb07fb389c53bdd761681772f318df00c41f4060"
"gboticario","plat-eng-hub-eventos-kafka-tools-schema-registry","plat-eng-hub-eventos-kafka-tools-schema-registry","TRK","private","2024-01-26T14:58:45+0100","8143e12dc26570f5e5a3e3e2aa3d6b452046a70a"
"gboticario","plat-eng-integracao-flow-connectors","plat-eng-integracao-flow-connectors","TRK","private","2024-06-24T21:18:46+0200","2cfce7230cb01c0224d61bb578f142810de3da1e"
"gboticario","plat-eng-integracao-migration-apigee-x","plat-eng-integracao-migration-apigee-x","TRK","private",,
"gboticario","plat-eng-integracao-schema-registry","plat-eng-integracao-schema-registry","TRK","private",,
"gboticario","plat-eng-integracao-testpubsub","plat-eng-integracao-testpubsub","TRK","private",,
"gboticario","plat-eng-maturidade-engenharia-software-force-refresh","plat-eng-maturidade-engenharia-software-force-refresh","TRK","private","2024-05-30T03:57:19+0200","743393b807e7ba5950b186f72e48252fd7927c45"
"gboticario","plat-eng-maturidade-engenharia-software-gb-worldwide-map","plat-eng-maturidade-engenharia-software-gb-worldwide-map","TRK","private","2024-06-14T23:13:24+0200","9cf8a52235bad424b9b0f09a9b366179933a4ccd"
"gboticario","plat-eng-maturidade-engenharia-software-poc-dora-valid-dados","plat-eng-maturidade-engenharia-software-poc-dora-valid-dados","TRK","private","2024-06-12T19:34:34+0200","a9739ae6ceba81d662f63eda936383ae7f821473"
"gboticario","plat-eng-maturidade-engenharia-software-teste-123","plat-eng-maturidade-engenharia-software-teste-123","TRK","private",,
"gboticario","plat-eng-maturidade-engenharia-software-teste-new-template-bp","plat-eng-maturidade-engenharia-software-teste-new-template-bp","TRK","private",,
